RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
HCUP~2016~59~HC100~OVR01~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Million Hearts Cardiovascular event rates among US adults (18+); HCUP/NVSS,Age-Standardized,"Rate per 100,000",1085.9,1085.9,,,1065.5,1106.4,Overall,Overall,C1,T1,HC100,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC503~OVR01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.6,1.6,,,1.4,1.7,Overall,Overall,C1,T5,HC503,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC503~OVR01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.5,2.5,,,2.4,2.6,Overall,Overall,C1,T5,HC503,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC503~AGE01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T5,HC503,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC503~AGE04~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.0,1.0,,,0.8,1.2,Age,25-44,C1,T5,HC503,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC503~AGE05~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.3,1.5,Age,45-64,C1,T5,HC503,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC503~AGE06~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.1,Age,65+,C1,T5,HC503,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC503~AGE07~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.5,2.5,,,2.4,2.6,Age,35+,C1,T5,HC503,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC503~AGE08~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.3,3.5,Age,75+,C1,T5,HC503,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC503~GEN01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.6,1.6,,,1.5,1.8,Gender,Male,C1,T5,HC503,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC503~GEN02~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Heart Failure,"Prevalence of in-hospital mortality among heart failure hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),1.5,1.5,,,1.3,1.7,Gender,Female,C1,T5,HC503,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC505~OVR01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,1.7,1.7,,,1.6,1.9,Overall,Overall,C1,,HC505,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC505~OVR01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,2.8,2.8,,,2.7,2.9,Overall,Overall,C1,,HC505,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC505~AGE01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,4.3,4.3,,,2.0,6.7,Age,18-24,C1,,HC505,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC505~AGE04~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1.0,1.0,,,0.8,1.3,Age,25-44,C1,,HC505,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC505~AGE05~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1.6,1.6,,,1.4,1.7,Age,45-64,C1,,HC505,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC505~AGE06~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.3,3.3,,,3.2,3.4,Age,65+,C1,,HC505,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC505~AGE07~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,2.8,2.8,,,2.7,2.9,Age,35+,C1,,HC505,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC505~AGE08~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.8,3.8,,,3.6,3.9,Age,75+,C1,,HC505,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC505~GEN01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,1.7,1.7,,,1.5,1.9,Gender,Male,C1,,HC505,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC505~GEN02~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,1.7,1.7,,,1.5,2.0,Gender,Female,C1,,HC505,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC505~OVR01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.3,2.3,,,2.0,2.6,Overall,Overall,C1,,HC505,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC505~OVR01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.6,3.6,,,3.4,3.8,Overall,Overall,C1,,HC505,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC505~AGE01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,,HC505,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC505~AGE04~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1.5,1.5,,,1.0,2.0,Age,25-44,C1,,HC505,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC505~AGE05~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1.8,1.8,,,1.6,2.1,Age,45-64,C1,,HC505,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC505~AGE06~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,4.4,4.4,,,4.2,4.7,Age,65+,C1,,HC505,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC505~AGE07~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.6,3.6,,,3.4,3.8,Age,35+,C1,,HC505,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC505~AGE08~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,5.1,5.1,,,4.8,5.5,Age,75+,C1,,HC505,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC505~GEN01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.2,2.2,,,1.9,2.6,Gender,Male,C1,,HC505,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC505~GEN02~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.4,2.4,,,1.9,2.9,Gender,Female,C1,,HC505,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC505~OVR01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.7,2.7,,,2.3,3.0,Overall,Overall,C1,,HC505,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC505~OVR01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.7,3.7,,,3.5,4.0,Overall,Overall,C1,,HC505,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC505~AGE01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,,HC505,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC505~AGE04~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1.9,1.9,,,1.3,2.5,Age,25-44,C1,,HC505,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC505~AGE05~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,2.1,2.1,,,1.8,2.5,Age,45-64,C1,,HC505,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC505~AGE06~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,4.6,4.6,,,4.3,4.9,Age,65+,C1,,HC505,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC505~AGE07~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.8,3.8,,,3.5,4.0,Age,35+,C1,,HC505,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC505~AGE08~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,5.2,5.2,,,4.8,5.6,Age,75+,C1,,HC505,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC505~GEN01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.6,2.6,,,2.2,3.1,Gender,Male,C1,,HC505,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC505~GEN02~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.7,2.7,,,2.1,3.3,Gender,Female,C1,,HC505,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC505~OVR01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.4,2.4,,,2.1,2.8,Overall,Overall,C1,,HC505,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC505~OVR01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.7,3.7,,,3.4,4.0,Overall,Overall,C1,,HC505,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC505~AGE01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,,HC505,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC505~AGE04~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1.5,1.5,,,0.9,2.0,Age,25-44,C1,,HC505,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC505~AGE05~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,2.0,2.0,,,1.7,2.4,Age,45-64,C1,,HC505,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC505~AGE06~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,4.8,4.8,,,4.4,5.2,Age,65+,C1,,HC505,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC505~AGE07~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.7,3.7,,,3.5,4.0,Age,35+,C1,,HC505,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC505~AGE08~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,5.4,5.4,,,4.8,5.9,Age,75+,C1,,HC505,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC505~GEN01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.5,2.5,,,2.1,2.9,Gender,Male,C1,,HC505,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC505~GEN02~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,2.3,2.3,,,1.8,2.7,Gender,Female,C1,,HC505,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC601~OVR01~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",302.9,302.9,,,293.9,311.9,Overall,Overall,C1,T6,HC601,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC601~OVR01~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",349.0,349.0,,,339.5,358.6,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC601~AGE01~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",9.2,9.2,,,8.3,10.1,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC601~AGE04~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",47.5,47.5,,,45.3,49.8,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC601~AGE05~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",307.1,307.1,,,297.2,317.1,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC601~AGE06~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1154.9,1154.9,,,1124.0,1185.9,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC601~AGE07~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",493.0,493.0,,,479.6,506.5,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC601~AGE08~Crude,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1683.0,1683.0,,,1636.9,1729.0,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC601~GEN01~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",328.7,328.7,,,318.6,338.9,Gender,Male,C1,T6,HC601,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC601~GEN02~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",280.1,280.1,,,271.4,288.9,Gender,Female,C1,T6,HC601,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC601~OVR01~AgeStdz,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",302.4,302.4,,,293.1,311.7,Overall,Overall,C1,T6,HC601,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC601~OVR01~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",352.2,352.2,,,342.2,362.2,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC601~AGE01~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",9.4,9.4,,,8.4,10.3,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC601~AGE04~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",47.7,47.7,,,45.3,50.1,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC601~AGE05~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",313.0,313.0,,,302.7,323.2,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC601~AGE06~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1140.0,1140.0,,,1108.4,1171.7,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC601~AGE07~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",496.5,496.5,,,482.5,510.5,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC601~AGE08~Crude,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1654.3,1654.3,,,1608.2,1700.5,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC601~GEN01~AgeStdz,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",330.7,330.7,,,320.3,341.1,Gender,Male,C1,T6,HC601,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC601~GEN02~AgeStdz,2017,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",277.4,277.4,,,268.5,286.2,Gender,Female,C1,T6,HC601,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC601~OVR01~AgeStdz,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",302.2,302.2,,,293.0,311.5,Overall,Overall,C1,T6,HC601,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC601~OVR01~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",355.9,355.9,,,345.8,366.1,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC601~AGE01~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",8.6,8.6,,,7.8,9.4,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC601~AGE04~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",47.4,47.4,,,45.1,49.7,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC601~AGE05~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",317.6,317.6,,,307.1,328.1,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC601~AGE06~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1130.9,1130.9,,,1099.7,1162.2,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC601~AGE07~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",501.1,501.1,,,486.9,515.3,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC601~AGE08~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1628.4,1628.4,,,1583.2,1673.6,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC601~GEN01~AgeStdz,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",332.2,332.2,,,321.8,342.6,Gender,Male,C1,T6,HC601,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC601~GEN02~AgeStdz,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",275.8,275.8,,,267.0,284.7,Gender,Female,C1,T6,HC601,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC601~OVR01~AgeStdz,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",306.2,306.2,,,296.6,315.8,Overall,Overall,C1,T6,HC601,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC601~OVR01~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",364.6,364.6,,,354.0,375.3,Overall,Overall,C1,T6,HC601,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC601~AGE01~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",9.3,9.3,,,8.4,10.2,Age,18-24,C1,T6,HC601,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC601~AGE04~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",49.9,49.9,,,47.6,52.3,Age,25-44,C1,T6,HC601,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC601~AGE05~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",328.4,328.4,,,317.5,339.4,Age,45-64,C1,T6,HC601,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC601~AGE06~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1129.0,1129.0,,,1096.9,1161.2,Age,65+,C1,T6,HC601,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC601~AGE07~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",511.9,511.9,,,497.1,526.7,Age,35+,C1,T6,HC601,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC601~AGE08~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1616.9,1616.9,,,1570.4,1663.4,Age,75+,C1,T6,HC601,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC601~GEN01~AgeStdz,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",338.0,338.0,,,327.1,348.8,Gender,Male,C1,T6,HC601,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC601~GEN02~AgeStdz,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Stroke,Cerebrovascular disease (stroke) hospitalization rate among US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",278.2,278.2,,,269.1,287.3,Gender,Female,C1,T6,HC601,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC603~OVR01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Stroke,"Prevalence of in-hospital mortality among cerebrovascular disease (stroke) hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),4.9,4.9,,,4.6,5.2,Overall,Overall,C1,T6,HC603,AgeStdz,BOC01,OVR01,59,
